holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,good_weather
0,275.03,0,0,90,5341,4,11,0
0,275.03,0,0,90,5341,4,11,0
0,274.5,0,0,90,5943,4,12,0
0,274.5,0,0,90,5943,4,12,0
0,275.01,0,0,90,5874,4,13,0
0,275.38,0,0,90,5879,4,14,0
0,275.38,0,0,90,5879,4,14,0
0,275.85,0,0,90,6060,4,15,0
0,276.56,0,0,90,6348,4,16,1
0,276.7,0,0,90,5955,4,17,1
0,276.71,0,0,90,5341,4,18,1
0,276.43,0,0,90,4144,4,19,1
0,276.23,0,0,90,3249,4,20,1
0,275.99,0,0,75,3017,4,21,1
0,276.28,0,0,90,2765,4,22,1
0,276.28,0,0,90,1894,4,23,1
0,276.01,0,0,90,1159,5,0,1
0,275.36,0,0,90,822,5,1,1
0,274.93,0,0,20,641,5,2,1
0,274.28,0,0,20,411,5,3,1
0,274.01,0,0,1,468,5,4,1
0,273.71,0,0,1,723,5,5,1
0,273.43,0,0,1,1415,5,6,1
0,273.65,0,0,20,2191,5,7,1
0,274.58,0,0,75,3185,5,8,1
0,275.39,0,0,90,4076,5,9,1
0,275.44,0,0,0,4522,5,10,1
0,276.11,0,0,90,6012,5,11,1
0,276.48,0,0,90,5975,5,12,1
0,276.5,0,0,90,5307,5,13,1
0,276.56,0,0,90,4678,5,14,1
0,276.61,0,0,90,4405,5,15,1
0,276.9,0,0,90,4403,5,16,1
0,276.61,0,0,90,4311,5,17,1
0,276.34,0,0,90,4198,5,18,1
0,275.96,0,0,90,3475,5,19,1
0,275.6,0,0,90,3078,5,20,1
0,274.86,0,0,90,2931,5,21,1
0,274.05,0,0,20,2941,5,22,1
0,273.62,0,0,20,2240,5,23,1
0,273.52,0,0,20,1564,6,0,1
0,273.54,0,0,90,795,6,1,1
0,273.63,0,0,90,447,6,2,1
0,273.63,0,0,90,443,6,3,1
0,273.22,0,0,90,330,6,4,1
0,272.75,0,0,75,453,6,5,1
0,272.16,0,0,75,755,6,6,1
0,271.06,0,0,20,953,6,7,1
0,270.68,0,0,1,1650,6,8,1
0,272.6,0,0,1,2442,6,9,1
0,274.06,0,0,1,3230,6,10,1
0,275.81,0,0,1,3575,6,11,1
0,277.54,0,0,20,4139,6,12,1
0,278.54,0,0,40,3892,6,13,1
0,278.97,0,0,40,3989,6,14,1
0,278.91,0,0,75,4294,6,15,1
0,278.81,0,0,75,4521,6,16,1
0,278.27,0,0,75,4280,6,17,1
0,276.67,0,0,75,3945,6,18,1
0,275.86,0,0,75,3169,6,19,1
0,274.29,0,0,75,2772,6,20,1
0,273.37,0,0,75,2213,6,21,1
0,272.77,0,0,75,1570,6,22,1
0,272.01,0,0,75,1065,6,23,1
0,271.78,0,0,40,530,0,0,1
0,271.41,0,0,75,331,0,1,0
0,271.46,0,0,75,270,0,2,0
0,271.76,0,0,75,316,0,3,1
0,272.24,0,0,90,799,0,4,1
0,271.98,0,0,90,2513,0,5,1
0,271.53,0,0,40,5503,0,6,1
0,271.46,0,0,40,6642,0,7,1
0,271.7,0,0,40,6195,0,8,1
0,273.26,0,0,75,5246,0,9,1
0,274.9,0,0,90,4460,0,10,1
0,276.33,0,0,90,4580,0,11,1
0,277.58,0,0,90,4771,0,12,0
0,278.5,0,0,90,4836,0,13,1
0,279.3,0,0,90,5138,0,14,1
0,279.89,0,0,90,5606,0,15,1
0,280.11,0,0,40,6120,0,16,1
0,279.82,0,0,40,5985,0,17,1
0,278.69,0,0,40,4418,0,18,1
0,277.75,0,0,40,3089,0,19,1
0,276.77,0,0,40,2636,0,20,1
0,276.61,0,0,75,2117,0,21,1
0,276.06,0,0,75,1437,0,22,1
0,275.22,0,0,20,920,0,23,1
0,274.75,0,0,20,600,1,0,1
0,274.24,0,0,20,393,1,1,1
0,273.47,0,0,20,298,1,2,1
0,273.5,0,0,1,352,1,3,1
0,273.15,0,0,75,762,1,4,1
0,273.0,0,0,20,2519,1,5,1
0,272.69,0,0,20,5478,1,6,1
0,273.08,0,0,40,6728,1,7,1
0,273.91,0,0,75,5972,1,8,1
0,274.82,0,0,75,5280,1,9,1
0,276.16,0,0,75,4626,1,10,1
0,277.69,0,0,90,4947,1,11,1
0,278.47,0,0,90,5125,1,12,1
0,279.12,0,0,90,5130,1,13,1
0,279.28,0,0,90,5394,1,14,1
0,280.19,0,0,90,5837,1,15,1
0,280.5,0,0,90,6222,1,16,1
0,280.3,0,0,90,5992,1,17,1
0,279.58,0,0,75,4578,1,18,1
0,278.78,0,0,75,3246,1,19,1
0,278.5,0,0,90,2834,1,20,1
0,276.93,0,0,75,2578,1,21,1
0,276.03,0,0,40,1979,1,22,1
0,275.01,0,0,40,1326,1,23,1
0,273.87,0,0,40,541,2,0,1
0,272.99,0,0,1,346,2,1,1
0,272.41,0,0,1,265,2,2,1
0,272.31,0,0,1,338,2,3,1
0,272.39,0,0,1,765,2,4,1
0,271.73,0,0,1,2611,2,5,1
0,271.54,0,0,1,5577,2,6,1
0,271.12,0,0,1,6908,2,7,1
0,271.17,0,0,20,6079,2,8,1
0,273.11,0,0,20,5309,2,9,1
0,276.01,0,0,20,4567,2,10,1
0,278.27,0,0,20,4804,2,11,1
0,279.84,0,0,20,5041,2,12,1
0,280.68,0,0,40,5051,2,13,1
0,281.22,0,0,20,5274,2,14,1
0,281.8,0,0,20,5936,2,15,1
0,282.2,0,0,40,6128,2,16,1
0,281.48,0,0,20,5821,2,17,1
0,280.0,0,0,20,4040,2,18,1
0,278.48,0,0,20,2711,2,19,1
0,276.86,0,0,20,2690,2,20,1
0,275.45,0,0,1,2539,2,21,1
0,274.05,0,0,1,1925,2,22,1
0,272.75,0,0,1,1471,2,23,1
0,271.73,0,0,1,716,3,0,1
0,270.91,0,0,1,453,3,1,1
0,270.15,0,0,1,324,3,2,1
0,269.68,0,0,1,390,3,3,1
0,269.44,0,0,1,775,3,4,1
0,268.96,0,0,1,2572,3,5,1
0,268.61,0,0,1,5595,3,6,1
0,268.74,0,0,1,6852,3,7,1
0,268.45,0,0,20,5892,3,8,1
0,270.9,0,0,1,5327,3,9,1
0,273.45,0,0,1,4756,3,10,1
0,275.9,0,0,20,5073,3,11,1
0,278.7,0,0,20,5286,3,12,1
0,280.25,0,0,20,5189,3,13,1
0,281.67,0,0,1,5495,3,14,1
0,283.03,0,0,1,5713,3,15,1
0,283.13,0,0,1,6317,3,16,1
0,283.04,0,0,20,6306,3,17,1
0,281.3,0,0,20,4867,3,18,1
0,279.84,0,0,40,3501,3,19,1
0,278.88,0,0,40,3110,3,20,1
0,278.51,0,0,90,2727,3,21,1
0,279.26,0,0,90,1825,3,22,1
0,279.21,0,0,90,1222,3,23,0
0,278.85,0,0,90,611,4,0,1
0,277.59,0,0,75,441,4,1,0
0,277.01,0,0,40,331,4,2,1
0,277.15,0,0,75,365,4,3,1
0,277.9,0,0,75,708,4,4,1
0,278.31,0,0,90,2379,4,5,1
0,278.63,0,0,90,5236,4,6,1
0,278.22,0,0,90,6509,4,7,1
0,277.58,0,0,75,5723,4,8,1
0,278.02,0,0,40,5239,4,9,1
0,278.37,0,0,90,4723,4,10,1
0,278.78,0,0,90,5330,4,11,1
0,278.78,0,0,75,5403,4,12,1
0,279.59,0,0,75,5446,4,13,1
0,279.64,0,0,1,5669,4,14,1
0,280.0,0,0,40,6093,4,15,1
0,279.76,0,0,40,6323,4,16,1
0,278.9,0,0,40,5856,4,17,1
0,277.06,0,0,40,4987,4,18,1
0,275.29,0,0,40,3681,4,19,1
0,274.98,0,0,20,2902,4,20,1
0,273.31,0,0,20,2929,4,21,1
0,272.77,0,0,1,2728,4,22,1
0,272.06,0,0,1,1693,4,23,1
0,272.01,0,0,20,1166,5,0,1
0,271.8,0,0,75,724,5,1,1
0,271.3,0,0,75,568,5,2,1
0,270.41,0,0,20,343,5,3,1
0,269.9,0,0,20,383,5,4,1
0,269.56,0,0,1,703,5,5,1
0,269.39,0,0,20,1229,5,6,1
0,269.24,0,0,20,2057,5,7,1
0,268.99,0,0,40,3246,5,8,1
0,271.47,0,0,75,4390,5,9,1
0,272.85,0,0,75,4573,5,10,1
0,273.93,0,0,75,4269,5,11,1
0,274.85,0,0,75,4833,5,12,1
0,275.43,0,0,75,4442,5,13,1
0,275.73,0,0,40,4397,5,14,1
0,275.9,0,0,40,4314,5,15,1
0,276.29,0,0,75,4413,5,16,1
0,276.41,0,0,75,4125,5,17,1
0,276.29,0,0,75,4004,5,18,1
0,276.13,0,0,90,3404,5,19,1
0,275.93,0,0,90,2777,5,20,1
0,275.93,0,0,90,2579,5,21,1
0,275.67,0,0,90,2552,5,22,1
0,275.58,0,0,90,1952,5,23,1
0,275.67,0,0,90,2125,6,0,1
0,275.6,0,0,90,730,6,1,1
0,275.77,0,0,90,730,6,1,1
0,275.42,0,0,90,345,6,2,1
0,275.47,0,0,90,223,6,3,1
0,275.33,0,0,90,488,6,5,1
0,275.08,0,0,90,710,6,6,1
0,275.08,0,0,90,1165,6,7,1
0,275.09,0,0,90,2067,6,8,0
0,275.09,0,0,90,2067,6,8,0
0,275.44,0,0,90,2911,6,9,1
0,276.1,0,0,90,3527,6,10,1
0,276.45,0,0,90,3765,6,11,1
0,276.76,0,0,90,4063,6,12,1
0,277.11,0,0,90,4043,6,13,1
0,278.13,0,0,90,4200,6,14,1
0,278.44,0,0,90,4105,6,15,1
0,278.44,0,0,90,4015,6,16,1
0,278.09,0,0,90,3620,6,17,1
0,277.72,0,0,90,3652,6,18,1
0,277.41,0,0,90,2837,6,19,1
0,277.2,0,0,90,2446,6,20,1
0,277.06,0,0,90,1950,6,21,1
0,276.7,0,0,90,1451,6,22,1
0,276.54,0,0,90,999,6,23,0
0,276.07,0,0,90,1720,0,0,1
0,275.67,0,0,75,1299,0,1,1
0,274.97,0,0,40,304,0,2,1
0,274.86,0,0,20,412,0,3,1
0,273.45,0,0,75,753,0,4,0
0,272.66,0,0,20,2562,0,5,1
0,272.18,0,0,20,5658,0,6,1
0,272.32,0,0,1,6877,0,7,1
0,272.69,0,0,90,5981,0,8,1
0,274.26,0,0,90,4999,0,9,1
0,275.99,0,0,90,4408,0,10,1
0,277.35,0,0,90,4575,0,11,1
0,277.83,0,0,90,4710,0,12,1
0,278.47,0,0,90,4648,0,13,1
0,278.71,0,0,46,4968,0,14,1
0,280.56,0,0,46,6124,0,16,1
0,280.56,0,0,46,6134,0,17,1
0,279.26,0,0,46,4265,0,18,1
0,280.56,0,0,46,2415,0,20,1
0,280.56,0,0,46,1963,0,21,1
0,280.56,0,0,46,1454,0,22,1
0,280.56,0,0,46,938,0,23,1
0,280.56,0,0,46,537,1,0,1
0,274.41,0,0,98,313,1,1,1
0,274.41,0,0,98,256,1,2,1
0,274.41,0,0,98,356,1,3,1
0,274.41,0,0,98,788,1,4,1
0,274.41,0,0,98,2565,1,5,1
0,274.41,0,0,98,5330,1,6,1
0,274.91,0,0,99,6181,1,7,1
0,274.91,0,0,99,6182,1,8,1
0,274.91,0,0,99,5720,1,9,1
0,274.91,0,0,99,4612,1,10,1
0,277.12,0,0,90,4666,1,12,0
0,278.04,0,0,90,5022,1,13,1
0,278.19,0,0,90,5490,1,14,1
0,278.38,0,0,90,5973,1,15,1
0,278.59,0,0,90,6201,1,16,0
0,278.65,0,0,90,5453,1,17,0
0,278.74,0,0,90,3921,1,18,0
0,278.74,0,0,90,3921,1,18,0
0,278.87,0,0,90,2835,1,19,0
0,278.87,0,0,90,2835,1,19,0
0,279.02,0,0,90,2450,1,20,0
0,279.02,0,0,90,2450,1,20,0
0,278.84,0,0,90,2078,1,21,0
0,278.84,0,0,90,2078,1,21,0
0,278.84,0,0,90,2078,1,21,0
0,278.56,0,0,90,1671,1,22,0
0,278.56,0,0,90,1671,1,22,0
0,278.56,0,0,90,1671,1,22,0
0,278.5,0,0,90,1472,1,23,0
0,278.5,0,0,90,1472,1,23,0
0,278.03,0,0,90,792,2,0,0
0,278.03,0,0,90,792,2,0,0
0,278.03,0,0,90,792,2,0,0
0,277.28,0,0,90,811,2,1,0
0,277.28,0,0,90,811,2,1,0
0,277.06,0,0,90,671,2,2,0
0,277.06,0,0,90,671,2,2,0
0,277.06,0,0,90,671,2,2,0
0,277.06,0,0,90,671,2,2,0
0,276.83,0,0,90,474,2,3,0
0,276.83,0,0,90,474,2,3,0
0,276.83,0,0,90,474,2,3,0
0,277.15,0,0,90,790,2,4,0
0,277.15,0,0,90,790,2,4,0
0,277.57,0,0,90,2619,2,5,0
0,277.57,0,0,90,2619,2,5,0
0,277.51,0,0,90,5788,2,6,0
0,277.51,0,0,90,5788,2,6,0
0,277.51,0,0,90,5788,2,6,0
0,277.41,0,0,90,7088,2,7,0
0,277.41,0,0,90,7088,2,7,0
0,277.68,0,0,90,6264,2,8,0
0,277.68,0,0,90,6264,2,8,0
0,278.15,0,0,90,5230,2,9,1
0,278.42,0,0,90,4567,2,10,1
0,278.61,0,0,90,4769,2,11,1
0,279.14,0,0,90,5011,2,12,1
0,278.99,0,0,90,4889,2,13,1
0,278.83,0,0,90,5367,2,14,0
0,278.57,0,0,90,5678,2,15,0
0,278.57,0,0,90,5678,2,15,0
0,278.21,0,0,90,6267,2,16,0
0,278.21,0,0,90,6267,2,16,0
0,278.21,0,0,90,6267,2,16,0
0,278.21,0,0,90,6267,2,16,0
0,277.96,0,0,90,6057,2,17,0
0,277.96,0,0,90,6057,2,17,0
0,277.51,0,0,90,4883,2,18,0
0,277.18,0,0,90,2927,2,19,1
0,277.08,0,0,90,2594,2,20,1
0,276.98,0,0,90,2347,2,21,1
0,276.93,0,0,90,1544,2,22,0
0,276.76,0,0,90,1219,2,23,1
0,276.79,0,0,90,783,3,0,1
0,276.64,0,0,90,357,3,1,1
0,276.41,0,0,90,286,3,2,1
0,276.32,0,0,90,396,3,3,1
0,276.32,0,0,90,791,3,4,1
0,276.29,0,0,90,2681,3,5,1
0,276.29,0,0,90,5614,3,6,1
0,276.38,0,0,90,6834,3,7,1
0,276.94,0,0,90,6280,3,8,1
0,277.39,0,0,90,5460,3,9,1
0,278.31,0,0,90,4670,3,10,1
0,278.71,0,0,90,5071,3,11,1
0,279.86,0,0,90,5246,3,12,1
0,279.97,0,0,75,5039,3,13,1
0,280.53,0,0,90,5411,3,14,1
0,280.57,0,0,90,5866,3,15,1
0,280.3,0,0,90,6556,3,16,1
0,279.79,0,0,90,6204,3,17,1
0,278.91,0,0,90,4688,3,18,1
0,277.79,0,0,40,3326,3,19,1
0,277.0,0,0,75,3229,3,20,1
0,276.52,0,0,75,2790,3,21,1
0,276.25,0,0,40,1946,3,22,1
0,276.1,0,0,90,1181,3,23,1
0,276.1,0,0,75,649,4,0,1
0,275.91,0,0,40,422,4,1,1
0,275.69,0,0,40,340,4,2,1
0,275.4,0,0,40,365,4,3,1
0,275.44,0,0,20,683,4,4,1
0,275.35,0,0,20,2471,4,5,1
0,275.4,0,0,1,5538,4,6,1
0,275.4,0,0,1,6880,4,7,1
0,275.89,0,0,1,5906,4,8,1
0,277.07,0,0,1,5234,4,9,1
0,278.66,0,0,1,4719,4,10,1
0,282.16,0,0,75,5304,4,11,1
0,282.49,0,0,1,5487,4,12,1
0,284.21,0,0,40,5532,4,13,1
0,284.57,0,0,40,5816,4,14,1
0,284.64,0,0,75,5958,4,15,1
0,284.11,0,0,40,6455,4,16,1
0,282.06,0,0,40,6154,4,17,1
0,279.8,0,0,20,5330,4,18,1
0,278.54,0,0,20,3540,4,19,1
0,278.09,0,0,1,3193,4,20,1
0,277.88,0,0,1,2948,4,21,1
0,277.36,0,0,20,2496,4,22,1
0,277.25,0,0,20,1707,4,23,1
0,276.64,0,0,1,1090,5,0,1
0,275.98,0,0,1,735,5,1,1
0,275.73,0,0,1,537,5,2,1
0,275.63,0,0,20,371,5,3,1
0,275.29,0,0,20,397,5,4,1
0,275.25,0,0,75,696,5,5,1
0,275.1,0,0,40,1301,5,6,0
0,275.23,0,0,40,1932,5,7,1
0,276.09,0,0,20,2952,5,8,1
0,277.86,0,0,20,3529,5,9,1
0,280.05,0,0,20,3837,5,10,1
0,281.75,0,0,20,4338,5,11,1
0,283.15,0,0,20,4762,5,12,1
0,283.99,0,0,75,4367,5,13,1
0,284.03,0,0,75,4369,5,14,1
0,283.98,0,0,1,4536,5,15,1
0,283.0,0,0,1,4520,5,16,1
0,281.46,0,0,90,4677,5,17,1
0,280.71,0,0,90,4025,5,18,1
0,280.24,0,0,90,3128,5,19,1
0,280.18,0,0,90,2905,5,20,1
0,280.08,0,0,90,2853,5,21,1
0,280.23,0,0,90,3288,5,22,1
0,280.33,0,0,90,2239,5,23,1
0,280.27,0,0,90,1381,6,0,0
0,279.87,0,0,90,922,6,1,0
0,279.87,0,0,90,922,6,1,0
0,279.87,0,0,90,922,6,1,0
0,279.87,0,0,90,922,6,1,0
0,280.01,0,0,90,626,6,2,0
0,280.01,0,0,90,626,6,2,0
0,280.01,0,0,90,626,6,2,0
0,280.26,0,0,90,331,6,3,0
0,280.26,0,0,90,331,6,3,0
0,280.26,0,0,90,331,6,3,0
0,280.26,0,0,90,331,6,3,0
0,280.1,0,0,90,304,6,4,0
0,280.1,0,0,90,304,6,4,0
0,280.1,0,0,90,304,6,4,0
0,280.1,0,0,90,304,6,4,0
0,280.1,0,0,90,304,6,4,0
0,279.9,0,0,90,462,6,5,0
0,279.9,0,0,90,462,6,5,0
0,279.9,0,0,90,462,6,5,0
0,279.79,0,0,90,793,6,6,0
0,279.79,0,0,90,793,6,6,0
0,279.79,0,0,90,793,6,6,0
0,279.79,0,0,90,793,6,6,0
0,279.95,0,0,90,1120,6,7,0
0,279.95,0,0,90,1120,6,7,0
0,279.95,0,0,90,1120,6,7,0
0,279.91,0,0,90,1797,6,8,0
0,279.91,0,0,90,1797,6,8,0
0,280.43,0,0,90,2687,6,9,0
0,280.43,0,0,90,2687,6,9,0
0,280.43,0,0,90,2687,6,9,0
0,280.43,0,0,90,2687,6,9,0
0,280.43,0,0,90,2687,6,9,0
0,281.02,0,0,90,3961,6,10,0
0,281.02,0,0,90,3961,6,10,0
0,282.05,0,0,90,4086,6,11,0
0,283.42,0,0,90,3710,6,12,0
0,283.42,0,0,90,3710,6,12,0
0,284.94,0,0,75,3733,6,13,0
0,284.94,0,0,75,3733,6,13,0
0,287.6,0,0,20,3666,6,14,0
0,287.6,0,0,20,3666,6,14,0
0,289.71,0,0,20,4012,6,15,0
0,289.71,0,0,20,4012,6,15,0
0,291.14,0,0,20,4169,6,16,0
0,290.28,0,0,20,3636,6,17,0
0,288.29,0,0,20,3390,6,18,0
0,288.29,0,0,20,3390,6,18,0
0,289.25,0,0,40,2660,6,19,0
0,291.57,0,0,90,2173,6,20,1
0,291.28,0,0,87,1924,6,21,1
0,288.12,0,0,87,2863,6,23,1
1,288.12,0,0,87,1000,0,0,1
0,282.74,0,0,98,352,0,1,1
0,282.74,0,0,98,263,0,2,1
0,282.74,0,0,98,341,0,3,1
0,282.74,0,0,98,761,0,4,1
0,282.74,0,0,98,2467,0,5,1
0,282.74,0,0,98,5242,0,6,1
0,273.9,0,0,99,5390,0,7,1
0,273.9,0,0,99,2029,0,8,1
0,273.9,0,0,99,2096,0,9,1
0,272.42,0,0,90,2892,0,10,1
0,272.09,0,0,90,4245,0,11,0
0,272.09,0,0,90,4245,0,11,0
0,271.94,0,0,90,4148,0,12,0
0,271.85,0,0,90,4362,0,13,1
0,271.4,0,0,90,4619,0,14,1
0,271.25,0,0,90,4755,0,15,1
0,270.6,0,0,90,5187,0,16,1
0,270.07,0,0,90,5186,0,17,1
0,269.76,0,0,90,3854,0,18,1
0,269.71,0,0,90,2641,0,19,1
0,269.19,0,0,90,2222,0,20,0
0,268.91,0,0,90,1943,0,21,0
0,268.39,0,0,90,1437,0,22,0
0,267.27,0,0,90,2409,0,23,0
0,267.05,0,0,90,905,1,0,0
0,266.64,0,0,90,367,1,1,1
0,266.58,0,0,90,290,1,2,0
0,266.02,0,0,75,317,1,3,1
0,265.93,0,0,90,775,1,4,1
0,266.15,0,0,20,2571,1,5,0
0,266.42,0,0,75,5541,1,6,0
0,266.85,0,0,90,6529,1,7,0
0,266.86,0,0,90,6242,1,8,0
0,266.86,0,0,90,6242,1,8,0
0,267.05,0,0,75,5438,1,9,0
0,267.81,0,0,75,4656,1,10,0
0,268.35,0,0,90,4759,1,11,0
0,268.77,0,0,90,4943,1,12,0
0,269.04,0,0,90,4924,1,13,1
0,269.23,0,0,90,5409,1,14,1
0,269.51,0,0,75,5664,1,15,1
0,269.24,0,0,90,6436,1,16,1
0,269.06,0,0,90,6212,1,17,1
0,268.35,0,0,90,4324,1,18,1
0,268.26,0,0,90,2948,1,19,1
0,268.21,0,0,75,2604,1,20,1
0,267.91,0,0,20,2192,1,21,1
0,267.75,0,0,1,1563,1,22,1
0,267.15,0,0,20,1346,1,23,1
0,266.33,0,0,20,535,2,0,1
0,265.99,0,0,1,325,2,1,1
0,265.94,0,0,1,252,2,2,1
0,265.14,0,0,1,361,2,3,1
0,264.61,0,0,1,795,2,4,1
0,264.67,0,0,1,2620,2,5,1
0,264.82,0,0,1,5730,2,6,1
0,265.1,0,0,1,6792,2,7,1
0,266.4,0,0,1,6199,2,8,1
0,269.25,0,0,1,5216,2,9,1
0,271.89,0,0,40,4864,2,10,1
0,272.77,0,0,1,5477,2,11,1
0,275.0,0,0,1,5654,2,12,1
0,277.19,0,0,1,5761,2,13,1
0,277.92,0,0,1,6131,2,14,1
0,278.95,0,0,75,6415,2,15,1
0,278.02,0,0,75,7189,2,16,1
0,276.5,0,0,75,6968,2,17,1
0,275.88,0,0,90,5182,2,18,1
0,275.98,0,0,90,3536,2,19,1
0,275.98,0,0,90,3052,2,20,1
0,276.13,0,0,90,2665,2,21,1
0,276.53,0,0,90,2044,2,22,1
0,276.53,0,0,90,1841,2,23,1
0,276.48,0,0,90,575,3,0,1
0,276.26,0,0,90,325,3,1,1
0,276.02,0,0,90,294,3,2,1
0,275.87,0,0,90,371,3,3,1
0,275.47,0,0,90,817,3,4,1
0,274.91,0,0,90,2657,3,5,1
0,274.34,0,0,90,5814,3,6,1
0,273.31,0,0,75,6761,3,7,1
0,273.76,0,0,40,6171,3,8,1
0,276.44,0,0,20,5387,3,9,1
0,278.23,0,0,40,4704,3,10,1
0,279.03,0,0,1,4811,3,11,1
0,280.71,0,0,1,5115,3,12,1
0,283.26,0,0,40,5114,3,13,1
0,283.8,0,0,75,5597,3,14,1
0,283.29,0,0,75,5801,3,15,1
0,282.32,0,0,75,6570,3,16,1
0,280.33,0,0,75,6396,3,17,1
0,278.97,0,0,90,4717,3,18,1
0,278.64,0,0,90,3398,3,19,1
0,278.12,0,0,90,3258,3,20,1
0,278.05,0,0,90,2681,3,21,1
0,279.5,0,0,90,1367,3,23,1
0,279.5,0,0,90,662,4,0,1
0,277.1,0,0,99,435,4,1,0
0,277.1,0,0,99,332,4,2,0
0,277.1,0,0,99,391,4,3,0
0,277.1,0,0,99,708,4,4,0
0,277.1,0,0,99,2477,4,5,0
0,277.1,0,0,99,5527,4,6,0
0,276.8,0,0,0,6517,4,7,1
0,276.8,0,0,0,5360,4,8,1
0,276.8,0,0,0,5177,4,9,1
0,276.8,0,0,0,4661,4,10,1
0,276.8,0,0,0,5129,4,11,1
0,276.8,0,0,0,5326,4,12,1
0,276.8,0,0,0,5488,4,13,1
0,279.24,0,0,1,5489,4,14,1
0,279.24,0,0,1,5835,4,15,1
0,279.24,0,0,1,6427,4,16,1
0,279.24,0,0,1,6093,4,17,1
0,279.24,0,0,1,5074,4,18,1
0,279.24,0,0,1,3522,4,19,1
0,279.24,0,0,1,2818,4,20,1
0,279.24,0,0,1,2804,4,21,1
0,279.24,0,0,1,2639,4,22,1
0,279.24,0,0,1,1766,4,23,1
0,279.24,0,0,1,1091,5,0,1
0,270.94,0,0,0,739,5,1,1
0,270.94,0,0,0,642,5,2,1
0,270.94,0,0,0,404,5,3,1
0,270.94,0,0,0,407,5,4,1
0,266.83,0,0,1,753,5,5,1
0,266.27,0,0,1,1381,5,6,1
0,265.91,0,0,1,2046,5,7,1
0,267.33,0,0,20,3031,5,8,1
0,270.82,0,0,20,3842,5,9,1
0,273.55,0,0,20,4233,5,10,1
0,275.85,0,0,20,4416,5,11,1
0,277.61,0,0,20,4753,5,12,1
0,278.64,0,0,40,4525,5,13,1
0,279.34,0,0,40,4628,5,14,1
0,279.39,0,0,40,4546,5,15,1
0,278.73,0,0,40,4516,5,16,1
0,276.5,0,0,40,4468,5,17,1
0,274.33,0,0,20,3265,5,19,1
0,274.43,0,0,20,2608,5,20,1
0,274.45,0,0,20,2770,5,21,1
0,274.4,0,0,1,2661,5,22,1
0,274.78,0,0,1,2191,5,23,1
0,275.15,0,0,1,1293,6,0,1
0,275.25,0,0,1,861,6,1,1
0,275.62,0,0,1,644,6,2,1
0,275.89,0,0,1,368,6,3,0
0,276.16,0,0,1,293,6,4,0
0,276.29,0,0,1,482,6,5,1
0,276.24,0,0,1,774,6,6,1
0,276.2,0,0,20,1052,6,7,1
0,277.08,0,0,75,1722,6,8,0
0,279.0,0,0,75,2561,6,9,0
0,281.2,0,0,75,3232,6,10,1
0,283.49,0,0,75,3630,6,11,1
0,285.53,0,0,90,3999,6,12,1
0,285.96,0,0,75,4075,6,13,1
0,285.95,0,0,75,3966,6,14,1
0,285.65,0,0,75,4083,6,15,1
0,285.05,0,0,75,4277,6,16,1
0,284.31,0,0,75,4368,6,17,1
0,284.17,0,0,90,3504,6,18,1
0,284.17,0,0,90,3575,6,19,1
0,284.17,0,0,90,2702,6,20,1
0,283.94,0,0,90,2007,6,21,1
0,283.65,0,0,90,1505,6,22,1
0,283.55,0,0,90,961,6,23,1
0,283.01,0,0,90,476,0,0,1
0,282.54,0,0,90,311,0,1,1
0,282.45,0,0,90,268,0,2,1
0,282.02,0,0,90,364,0,3,1
0,281.8,0,0,90,789,0,4,1
0,281.06,0,0,90,2579,0,5,1
0,280.5,0,0,40,5546,0,6,1
0,280.03,0,0,40,6831,0,7,1
0,280.0,0,0,40,5884,0,8,1
0,281.48,0,0,40,5133,0,9,1
0,282.85,0,0,75,4518,0,10,1
0,284.13,0,0,40,4564,0,11,1
0,285.5,0,0,1,4925,0,12,1
0,286.43,0,0,1,4866,0,13,1
0,287.18,0,0,20,5118,0,14,1
0,286.68,0,0,40,5473,0,15,1
0,286.02,0,0,75,6276,0,16,1
0,284.55,0,0,40,5908,0,17,1
0,284.64,0,0,40,4239,0,18,1
0,284.34,0,0,75,3011,0,19,1
0,284.04,0,0,75,2644,0,20,1
0,283.5,0,0,75,2150,0,21,1
0,282.96,0,0,75,1539,0,22,1
0,282.38,0,0,40,970,0,23,1
0,282.09,0,0,75,504,1,0,1
0,281.77,0,0,75,327,1,1,1
0,282.35,0,0,75,254,1,2,1
0,282.26,0,0,75,346,1,3,1
0,282.37,0,0,75,775,1,4,1
0,282.52,0,0,75,2568,1,5,1
0,282.43,0,0,90,5647,1,6,1
0,282.01,0,0,75,6824,1,7,1
0,282.33,0,0,75,5989,1,8,1
0,283.08,0,0,75,5419,1,9,1
0,283.53,0,0,40,4826,1,10,1
0,285.74,0,0,40,5003,1,11,1
0,286.67,0,0,40,5099,1,12,1
0,287.41,0,0,40,5264,1,13,1
0,287.74,0,0,40,5561,1,14,1
0,287.73,0,0,40,5721,1,15,1
0,286.53,0,0,40,6521,1,16,1
0,283.85,0,0,40,6019,1,17,1
0,281.47,0,0,20,4525,1,18,1
0,280.54,0,0,1,3385,1,19,1
0,279.11,0,0,1,2999,1,20,1
0,278.24,0,0,1,2642,1,21,1
0,277.99,0,0,1,2050,1,22,1
0,278.0,0,0,1,1211,1,23,0
0,277.74,0,0,20,667,2,0,0
0,277.23,0,0,1,399,2,1,0
